13:16:48, Reverify failed
13:16:49, SD card write failedit: 20\t
13:16:50, 3f82,92034,2005/5/10 1:23:43,28.08,960.59,13.20,21031,447.87,-572.50,4136.25,2370.00,0.06,9.09,-2.94,0.01,-0.04,-0.03,9.16,14.53,-31.54,20.12,0.36,-9.67,-2.02,0.02,0.00,-0.00,0.00,0.00,0.00,29.53,
13:16:51, Writing 197 bytes at 1444830
13:16:52, Reverify failed
13:16:53, SD card write failedit: 21\t
13:16:54, 3f82,94065,2005/5/10 1:23:45,28.07,960.59,13.18,22122,447.87,-578.75,4140.00,2390.00,0.07,9.17,-2.99,0.01,-0.03,-0.03,9.15,14.02,-31.89,20.12,0.40,-9.75,-1.99,0.02,0.00,-0.00,0.00,0.00,0.00,29.48,
13:16:55, Writing 197 bytes at 1445027
13:16:56, Reverify failed
13:16:57, SD card write failedit: 22\t
13:16:58, 3f82,96084,2005/5/10 1:23:47,28.08,960.60,13.13,23952,447.87,-577.50,4140.00,2390.00,0.11,9.19,-3.01,0.01,-0.04,-0.03,8.94,14.07,-31.44,20.12,0.36,-9.78,-2.01,0.02,0.00,-0.01,0.00,0.00,0.00,29.72,
13:16:59, Writing 197 bytes at 1445224
13:17:00, Reverify failed
13:17:01, SD card write failedit: 23\t
13:17:02, 3f82,98115,2005/5/10 1:23:49,28.08,960.59,13.11,25004,447.96,-571.25,4135.00,2370.00,0.14,9.17,-2.96,0.01,-0.04,-0.03,8.74,14.22,-31.39,20.12,0.40,-9.71,-1.94,0.02,0.00,-0.00,0.00,0.00,0.00,29.72,
13:17:03, Writing 197 bytes at 1445421
13:17:04, Reverify failed
13:17:05, SD card write failedit: 24\t
13:17:06, 3f82,100134,2005/5/10 1:23:51,28.09,960.59,13.08,25947,447.87,-568.75,4137.50,2360.00,0.10,9.16,-2.90,0.00,-0.03,-0.03,9.56,13.94,-31.53,20.12,0.40,-9.75,-1.99,0.02,0.00,-0.00,0.00,0.00,0.00,29.72,
13:17:07, Writing 198 bytes at 1445619
13:17:08, Reverify failed
13:17:09, SD card write failedit: 25\t
13:17:10, 3f82,102165,2005/5/10 1:23:53,28.10,960.59,13.05,26828,447.87,-558.75,4132.50,2300.00,0.10,9.25,-2.94,0.01,-0.04,-0.03,8.84,14.13,-32.46,20.12,0.39,-9.74,-2.01,0.02,0.00,-0.00,0.00,0.00,0.00,29.82,
13:17:11, Writing 198 bytes at 1445817
13:17:12, Reverify failed
13:17:13, SD card write failedit: 26\t
13:17:14, 3f82,104184,2005/5/10 1:23:55,28.10,960.59,13.02,27898,447.87,-561.25,4135.00,2320.00,0.09,9.18,-2.97,0.01,-0.04,-0.03,9.49,14.06,-32.23,20.12,0.39,-9.75,-1.95,0.02,0.00,-0.01,0.00,0.00,0.00,29.53,
13:17:15, Writing 198 bytes at 1446015
13:17:16, Reverify failed
13:17:17, SD card write failedit: 27\t
13:17:18, 3f82,106215,2005/5/10 1:23:57,28.11,960.59,13.01,28802,447.87,-93.75,3972.50,370.00,0.10,9.30,-3.00,0.01,-0.00,-0.03,9.60,14.13,-31.23,21.05,0.37,-9.70,-1.95,0.02,0.01,-0.00,0.00,0.00,0.00,29.72,
13:17:19, Writing 196 bytes at 1446211
13:17:20, Reverify failed
13:17:21, SD card write failedit: 28\t
13:17:22, 3f82,108245,2005/5/10 1:23:59,28.12,960.59,13.00,29499,447.87,-567.50,4137.50,2340.00,0.13,9.03,-2.99,0.01,-0.04,-0.03,9.49,13.69,-31.16,20.58,0.30,-9.67,-2.01,0.02,0.00,-0.01,0.00,0.00,0.00,29.53,
13:17:23, Writing 198 bytes at 1446409
13:17:24, Reverify failed
13:17:25, SD card write failedit: 29\t
13:17:26, 3f82,110275,2005/5/10 1:24:1,28.13,960.59,12.99,30317,447.87,-568.75,4132.50,2360.00,0.04,9.21,-2.93,0.01,-0.04,-0.03,9.22,13.75,-31.13,20.12,0.40,-9.77,-2.00,0.02,0.00,-0.00,0.00,0.00,0.00,29.63,
13:17:27, Writing 197 bytes at 1446606
13:17:28, Reverify failed
13:17:29, 
13:17:30, Starting data transfer: SD card write failed
13:17:31, 
13:17:32, Position is at 1446606
13:17:33, 3f82,86255,2000/1/0 4:1:27,18.20,950.92,16.96,28476,532.37,225.00,3935.00,880.00,-0.64,5.60,7.68,-0.04,-0.03,-0.01,-34.08,15.40,-35.50,7.94,-0.34,-5.44,8.66,-0.05,0.01,0.02,0.00,0.00,0.00,216.2
13:17:34, 3f82,87204,-,-,-,-,-,-,-,-,-,-0.73,5.64,7.68,-0.06,-0.13,-0.31,-32.80,13.71,-33.92,-,-0.45,-5.40,8.58,-0.05,0.09,-0.28,0.00,0.00,0.00,216.2
13:17:35, 3f82,87361,2000/1/0 4:1:28,18.14,950.91,16.98,55399,532.54,230.00,3937.50,910.00,-0.31,5.97,7.61,-0.03,-0.11,-0.01,-32.56,11.25,-33.51,7.94,-0.09,-5.82,8.52,-0.02,0.08,0.02,0.00,0.00,0.00,216.2
13:17:36, 3f82,88310,-,-,-,-,-,-,-,-,-,-0.52,5.84,7.69,0.05,-0.08,0.02,-33.03,11.30,-33.85,-,-0.33,-5.54,8.44,0.05,0.06,0.05,0.00,0.00,0.00,216.0
13:17:37, 3f82,88463,2000/1/0 4:1:29,18.21,950.90,16.98,70914,532.54,220.00,3938.75,870.00,-0.38,5.66,7.88,0.00,-0.04,0.04,-32.93,12.29,-33.00,7.94,-0.27,-5.43,8.71,0.00,0.01,0.08,0.00,0.00,0.00,216.4
13:17:38, 3f82,89408,-,-,-,-,-,-,-,-,-,-0.41,5.66,7.66,0.05,-0.04,-0.09,-33.18,12.63,-33.05,-,-0.27,-5.40,8.64,0.06,0.01,-0.06,0.00,0.00,0.00,216.4
13:17:39, 3f82,89563,2000/1/0 4:1:30,18.29,950.91,16.95,80175,532.54,211.25,3942.50,830.00,-0.60,5.39,7.69,0.00,-0.02,-0.05,-33.79,13.23,-33.43,7.94,-0.48,-5.06,8.59,0.01,-0.01,-0.02,0.00,0.00,0.00,216.0
13:17:40, 3f82,90513,-,-,-,-,-,-,-,-,-,-0.55,5.84,7.91,-0.06,-0.02,-0.08,-33.37,12.89,-33.31,-,-0.37,-5.60,8.79,-0.06,-0.01,-0.05,0.00,0.00,0.00,216.3
13:17:41, 3f82,90671,2000/1/0 4:1:32,18.37,950.90,16.91,86956,532.45,210.00,3941.25,860.00,-0.62,5.64,7.67,-0.00,-0.02,-0.05,-33.66,12.73,-33.75,8.41,-0.39,-5.46,8.60,-0.00,-0.00,-0.01,0.00,0.00,0.00,216.1
13:17:42, 3f82,91622,-,-,-,-,-,-,-,-,-,-0.67,5.36,7.60,-0.02,-0.05,-0.09,-32.81,12.54,-33.44,-,-0.49,-5.20,8.41,-0.02,0.02,-0.06,0.00,0.00,0.00,216.4
13:17:43, 3f82,91779,2000/1/0 4:1:33,18.43,950.90,16.86,95273,532.54,208.75,3938.75,820.00,-0.29,4.93,8.00,0.48,-0.12,-0.20,-32.55,13.20,-35.19,8.41,-0.16,-4.76,8.98,0.49,0.10,-0.18,0.00,0.00,0.00,216.3
13:17:44, 3f82,92727,-,-,-,-,-,-,-,-,-,-0.22,3.92,8.27,0.40,-0.10,-0.05,-32.96,14.70,-37.93,-,-0.08,-3.67,9.22,0.41,0.08,-0.03,0.00,0.00,0.00,216.4
13:17:45, 3f82,92882,2000/1/0 4:1:34,18.48,950.91,16.81,99494,532.45,212.50,3940.00,830.00,-1.00,2.73,9.25,0.02,-0.14,-0.24,-30.46,14.91,-38.63,7.94,-0.91,-2.33,9.84,0.04,0.10,-0.22,0.00,0.00,0.00,216.4
13:17:46, 3f82,93830,-,-,-,-,-,-,-,-,-,-1.08,2.51,9.40,-0.11,0.04,-0.32,-28.94,13.50,-38.32,-,-0.89,-2.21,10.09,-0.10,-0.08,-0.29,0.00,0.00,0.00,215.8
13:17:47, 3f82,93989,2000/1/0 4:1:35,18.52,950.91,16.79,103917,532.37,215.00,3938.75,840.00,-1.06,2.38,9.25,0.08,-0.05,-0.27,-29.32,14.16,-38.56,7.94,-0.87,-2.11,9.84,0.08,0.01,-0.24,0.00,0.00,0.00,216.0
13:17:48, 3f82,94938,-,-,-,-,-,-,-,-,-,-1.05,2.42,9.22,-0.09,0.06,0.08,-28.50,13.31,-37.88,-,-0.92,-2.12,9.89,-0.08,-0.09,0.13,0.00,0.00,0.00,216.0
13:17:49, 3f82,95093,2000/1/0 4:1:36,18.56,950.92,16.75,107857,532.37,211.25,3941.25,830.00,-0.62,2.05,9.17,-0.12,-0.13,-0.10,-26.82,12.13,-38.12,7.94,-0.46,-1.79,9.91,-0.12,0.10,-0.08,0.00,0.00,0.00,216.4
13:17:50, 3f82,96044,-,-,-,-,-,-,-,-,-,-0.63,2.33,9.30,-0.03,-0.24,-0.55,-26.72,11.77,-36.83,-,-0.55,-1.99,10.19,-0.03,0.18,-0.54,0.00,0.00,0.00,216.0
13:17:51, 3f82,96202,2000/1/0 4:1:37,18.58,950.92,16.68,111522,532.45,203.75,3941.25,810.00,-1.19,2.68,9.07,-0.01,0.08,0.60,-29.89,12.66,-35.53,7.94,-1.01,-2.05,9.77,-0.01,-0.08,0.63,0.00,0.00,0.00,216.3
13:17:52, 3f82,97151,-,-,-,-,-,-,-,-,-,-1.56,2.74,9.43,-0.02,0.06,-0.36,-29.66,13.12,-36.17,-,-1.38,-2.47,10.09,-0.02,-0.11,-0.33,0.00,0.00,0.00,216.0
13:17:53, 3f82,97309,2000/1/0 4:1:38,18.60,950.91,16.62,115133,532.45,335.00,3796.25,1270.00,-3.85,3.21,8.63,0.04,-0.56,0.58,-40.62,24.29,-32.97,9.35,-3.49,-3.12,9.25,0.05,0.55,0.59,0.00,0.00,0.00,216.4
13:17:54, 3f82,98257,-,-,-,-,-,-,-,-,-,-3.24,2.13,8.26,-0.09,-0.06,0.28,-44.29,28.16,-30.24,-,-3.19,-1.72,9.01,-0.09,0.05,0.32,0.00,0.00,0.00,216.2
13:17:55, 3f82,98412,2000/1/0 4:1:39,18.62,950.91,16.57,118986,532.54,195.00,3943.75,770.00,-3.43,3.15,7.81,-0.29,0.13,0.22,-45.60,34.93,-32.07,7.94,-3.39,-2.87,8.71,-0.31,-0.14,0.26,0.00,0.00,0.00,216.4
13:17:57, 3f82,99362,-,-,-,-,-,-,-,-,-,-3.74,3.20,8.51,0.02,-0.08,-0.33,-45.62,35.52,-32.05,-,-3.85,-2.29,9.11,0.01,0.04,-0.33,0.00,0.00,0.00,216.4
